0.226165,0371,ffff0000804d0300
0.226469,0376,fa
0.227885,0140,000a004000000f00
0.228174,0141,5926742700803f00
0.228475,0144,c00006904224a000
0.228779,0361,000131d862000000
0.228995,0360,0000536230400100
0.229293,0362,2f7060b74f3ebf04
0.233046,0002,ff817005f5000000
0.234736,00d0,7500000000000000
0.235055,00d1,00000080
0.235346,00d2,0000ffff10000000
0.235563,00d3,0046c04e00000c
0.235868,0280,0007000000000000
0.236532,0152,f174000000000880
0.237938,0140,000b004000000f00
0.238231,0141,5926742700803f00
0.243020,0002,ff817007f7000000
0.245237,0372,0008000000000000
0.246108,0370,ffff2001800e0000
0.246399,0371,ffff0000804d0300
0.247982,0140,000c004000000f00
0.248286,0141,5926742700803f00
0.248587,0144,c00006904224a000
0.249305,0156,0180000000000005
0.253045,0002,ff817009f9000000
0.254741,00d0,7500000000000000
0.255044,00d1,00000080
0.255352,00d2,0000ffff10000000
0.255584,00d3,8046c04e00000d
0.255872,0280,0008000000000000
0.256533,0152,f184000000000880
0.257939,0140,000d004000000f00
0.258231,0141,5926742700803f00
0.259397,0282,9d22004d50012a00
0.263041,0002,ff81700bfb000000
0.266147,0371,ffff0000804d0300
0.267796,0140,000e004000000f00
0.268099,0141,5926742700803f00
0.268387,0144,c00006904224a000
0.269025,0156,0180000000000005
0.269327,03d1,9f0f0000fd000000
0.273045,0002,ff81700dfd000000
0.274732,00d0,7500000000000000
0.275217,00d1,00000080
0.275365,00d2,0000ffff10000000
0.275595,00d3,8046c04e00000e
0.275882,0280,0009000000000000
0.276513,0152,f994000000000880
0.276821,0376,fa
0.277886,0140,000f004000000f00
0.278204,0141,5926742700803f00
0.278489,0360,0000536230400100
0.278792,0362,2f7060b74f3ebf04
0.279007,0361,000131d863000000
0.283050,0002,ff81700fff000000
0.286158,0371,ffff0000804d0300
0.288136,0140,0000004000000f00
0.288439,0141,5926742700803f00
0.288761,0144,c00006904224a000
0.289050,0156,0180000000000005
0.293049,0002,ff817001f1000000
0.294123,0370,ffff2001800f0000
0.294734,00d0,7500000000000000
0.295052,00d1,00000080
0.295340,00d2,0000ffff10000000
0.295553,00d3,0046c04e00000f
0.295853,0280,000a000000000000
0.296491,0152,f9a4000000000880
0.297862,0140,0001004000000f00
0.298164,0141,5926742700803f00
0.303040,0002,ff817003f3000000
0.306127,0371,ffff0000804d0300
0.307735,0140,0002004000000f00
0.308038,0141,5926742700803f00
0.308359,0144,c00006904224a000
0.309024,0156,0180000000000005
0.309313,0282,8e32004d50012a00
0.313041,0002,ff817005f5000000
0.314729,00d0,7500000000000000
0.315033,00d1,00000080
0.315337,00d2,0000ffff10000000
0.315555,00d3,8046c04e000010
0.315860,0280,000b000000000000
0.316534,0152,f1b4000000000880
0.317824,0140,0003004000000f00
0.318129,0141,5926742700803f00
0.323043,0002,ff817007f7000000
0.326247,0371,ffff0000804d0300
0.326478,0375,0000000100000200
0.326783,0154,100000000000c8
0.327104,0376,fa
0.327883,0140,0004004000000f00
0.328188,0141,5926742700803f00
0.328491,0144,c00006904224a000
0.328793,0361,000131d864000000
0.329008,0360,0000536230400100
0.329312,0156,0180000000000005
0.329526,0362,307060b74f3ebf04
0.333026,0002,ff817009f9000000
0.334730,00d0,7500000000000000
0.335037,00d1,00000080
0.335344,00d2,0000ffff10000000
0.335562,00d3,0046c04e000011
0.335866,0280,000c000000000000
0.336520,0152,f9c4000000000880
0.338266,0140,0005004000000f00
0.338559,0141,5926742700803f00
0.342086,0370,ffff200180000000
0.343006,0002,ff81700bfb000000
0.345233,0372,0010000000000000
0.346080,0371,ffff0000804d0300
0.347768,0140,0006004000000f00
0.347994,0141,5926742700803f00
0.348296,0144,c00006904224a000
0.349350,0156,0180000000000005
0.353036,0002,ff81700dfd000000
0.354729,00d0,7500000000000000
0.355033,00d1,00000080
0.355345,00d2,0000ffff10000000
0.355560,00d3,0046c04e000012
0.355860,0280,000d000000000000
0.356527,0152,f1d4000000000880
0.357767,0140,0007004000000f00
0.358087,0141,5926742700803f00
0.359438,0282,8e42004d50012a00
0.363036,0002,ff81700fff000000
0.366121,0371,ffff0000804d0300
0.367831,0140,0008004000000f00
0.368121,0141,5926742700803f00
0.368423,0144,c00006904224a000
0.369070,0156,0180000000000005
0.369372,03d1,9e0f0000fd000000
0.373041,0002,ff817001f1000000
0.374726,00d0,7500000000000000
0.375030,00d1,00000080
0.375341,00d2,0000ffff10000000
0.375558,00d3,8046c04e000013
0.375860,0280,000e000000000000
0.376502,0152,f1e4000000000880
0.376807,0376,fa
0.377765,0140,0009004000000f00
0.378070,0141,5926742700803f00
0.378371,0360,0000536230400100
0.378675,0362,307060b74f3ebf04
0.378892,0361,000131d865000000
0.383039,0002,ff817003f3000000
0.386112,0371,ffff0000804e0300
0.387844,0140,000a004000000f00
0.388151,0141,5926742700803f00
0.388450,0144,c00006904224a000
0.389066,0156,0180000000000005
0.390101,0370,ffff200180010000
0.393051,0002,ff817005f5000000
0.394732,00d0,7500000000000000
0.395037,00d1,00000080
0.395344,00d2,0000ffff10000000
0.395560,00d3,0046c04e000014
0.395859,0280,000f000000000000
0.396500,0152,f9f4000000000880
0.397693,0140,000b004000000f00
0.397981,0141,5926742700803f00
0.403002,0002,ff817007f7000000
0.406067,0371,ffff0000804d0300
0.407751,0140,000c004000000f00
0.408069,0141,5926742700803f00
0.408358,0144,c00006904224a000
0.409056,0156,0180000000000005
0.409361,0282,9352004d50012a00
0.413024,0002,ff817009f9000000
0.414721,00d0,7500000000000000
0.415021,00d1,00000080
0.415325,00d2,0000ffff10000000
0.415557,00d3,8046c04e000015
0.416077,00d4,0000000000000000
0.416276,0280,0000000000000000
0.416601,0152,f904000000000880
0.417784,0140,000d004000000f00
0.418013,0141,5926742700803f00
0.423026,0002,ff81700bfb000000
0.426176,0371,ffff0000804d0300
0.426406,0376,fa
0.427583,0140,000e004000000f00
0.427902,0141,5926742700803f00
0.428192,0144,c00006904224a000
0.428500,0361,000131d866000000
0.428715,0360,0000536230400100
0.429013,0362,317060b74f3ebf04
0.429497,0156,0180000000000005
0.433029,0002,ff81700dfd000000
0.434726,00d0,7500000000000000
0.435030,00d1,00000080
0.435339,00d2,0000ffff10000000
0.435557,00d3,8046c04e000016
0.435858,0280,0001000000000000
0.436515,0152,f114000000000880
0.437697,0140,000f004000000f00
0.438002,0141,5926742700803f00
0.438321,0370,ffff200180020000
0.443030,0002,ff81700fff000000
0.445251,0372,0020000000000000
0.446089,0371,ffff0000804d0300
0.447729,0140,0000004000000f00
0.448028,0141,5926742700803f00
0.448328,0144,c00006904224a000
0.449447,0156,0180000000000005
0.453031,0002,ff817001f1000000
0.454725,00d0,7500000000000000
0.455028,00d1,00000080
0.455337,00d2,0000ffff10000000
0.455552,00d3,0046c04e000017
0.455858,0280,0002000000000000
0.456522,0152,f124000000000880
0.457752,0140,0001004000000f00
0.457970,0141,5926742700803f00
0.459485,0282,9362004d50012a00
0.463096,0002,ff817003f3000000
0.466097,0371,ffff0000804e0300
0.467552,0140,0002004000000f00
0.467847,0141,5926742700803f00
0.468139,0144,c00006904224a000
0.469088,0156,0180000000000005
0.469382,03d1,a10f0000fd000000
0.473000,0002,ff817005f5000000
0.474695,00d0,7500000000000000
0.474984,00d1,00000080
0.475276,00d2,0000ffff10000000
0.475570,00d4,0000000000000000
0.475779,00d3,0046c04e000018
0.476067,0280,0003000000000000
0.476536,0152,f934000000000880
0.476836,0660,ffff139c000000d3
0.477042,0376,fa
0.477606,0140,0003004000000f00
0.477887,0141,5926742700803f00
0.478185,0360,0000536230400100
0.478483,0362,317060b74f3ebf04
0.478690,0361,000131d867000000
0.482996,0002,ff817007f7000000
0.486040,0370,ffff200180030000
0.486351,0371,ffff0000804d0300
0.487930,0140,0004004000000f00
0.488145,0141,5926742700803f00
0.488439,0144,c00006904224a000
0.489087,0156,0180000000000005
0.492992,0002,ff817009f9000000
0.494692,00d0,7500000000000000
0.494986,00d1,00000080
0.495278,00d2,0000ffff10000000
0.495572,00d4,0000000000000000
0.495777,00d3,8046c04e000019
0.496067,0280,0004000000000000
0.496549,0152,f144000000000880
0.497699,0140,0005004000000f00
0.497925,0141,5926742700803f00
0.503023,0002,ff81700bfb000000
0.506068,0371,ffff0000804d0300
0.507472,0140,0006004000000f00
0.507791,0141,5926742700803f00
0.508078,0144,c00006904224a000
0.509105,0156,0180000000000005
0.509408,0282,9372004d50012a00
0.513020,0002,ff81700dfd000000
0.514715,00d0,7500000000000000
0.515016,00d1,00000080
0.515317,00d2,0000ffff10000000
0.515536,00d3,8046c04e00001a
0.515842,00d4,0000000000000000
0.516058,0280,0005000000000000
0.516547,0152,f954000000000880
0.517562,0140,0007004000000f00
0.517852,0141,5926742700803f00
0.523032,0002,ff81700fff000000
0.526131,0371,ffff0000804d0300
0.526351,0376,fa
0.527652,0140,0008004000000f00
0.527942,0141,5926742700803f00
0.528245,0144,c00006904224a000
0.528551,0361,000131d868000000
0.528767,0360,0000536230400100
0.529068,0362,327060b74f3ebf04
0.529557,0156,0180000000000005
0.533027,0002,ff817001f1000000
0.534059,0370,ffff200180040000
0.534727,00d0,7500000000000000
0.535031,00d1,00000080
0.535339,00d2,0000ffff10000000
0.535557,00d3,0046c04e00001b
0.535860,0280,0006000000000000
0.536528,0152,f964000000000880
0.537602,0140,0009004000000f00
0.537906,0141,5926742700803f00
0.543020,0002,ff817003f3000000
0.545238,0372,0038000000000000
0.546048,0371,ffff0000804e0300
0.546502,0374,40080000b0000000
0.547479,0140,000a004000000f00
0.547756,0141,5926742700803f00
0.548043,0144,c00006904224a000
0.549459,0156,0180000000000005
0.552989,0002,ff817005f5000000
0.554696,00d0,7500000000000000
0.554988,00d1,00000080
0.555277,00d2,0000ffff10000000
0.555893,00d4,0000000000000000
0.555913,00d3,8046c04e00001c
0.556131,0280,0007000000000000
0.556591,0152,f174000000000880
0.557591,0140,000b004000000f00
0.557807,0141,5926742700803f00
0.559510,0282,9382004d50012a00
0.562985,0002,ff817007f7000000
0.566019,0371,ffff0000804d0300
0.567698,0140,000c004000000f00
0.567923,0141,5926742700803f00
0.568229,0144,c00006904224a000
0.569167,0156,0180000000000005
0.569485,03d1,9f0f0000fd000000
0.573008,0002,ff817009f9000000
0.574722,00d0,7500000000000000
0.575024,00d1,00000080
0.575333,00d2,0000ffff10000000
0.575549,00d3,0046c04e00001d
0.575853,0280,0008000000000000
0.576501,0152,f184000000000880
0.576806,0376,fa
0.577542,0140,000d004000000f00
0.577845,0141,5926742700803f00
0.578153,0360,0000536230400100
0.578368,0361,000131d869000000
0.578668,0362,327060b74f3ebf04
0.582025,0370,ffff200180050000
0.583027,0002,ff81700bfb000000
0.586040,0371,ffff0000804d0300
0.587594,0140,000e004000000f00
0.587884,0141,5926742700803f00
0.588186,0144,c00006904224a000
0.589166,0156,0180000000000005
0.593013,0002,ff81700dfd000000
0.594723,00d0,7500000000000000
0.595028,00d1,00000080
0.595337,00d2,0000ffff10000000
0.595551,00d3,0046c04e00001e
0.595848,0280,0009000000000000
0.596499,0152,f994000000000880
0.597465,0140,000f004000000f00
0.597759,0141,5926742700803f00
0.603007,0002,ff81700fff000000
0.606173,0371,ffff0000804d0300
0.607615,0140,0000004000000f00
0.607862,0141,5926742700803f00
0.608152,0144,c00006904224a000
0.609156,0156,0180000000000005
0.609463,0282,9892004d50012a00
0.613015,0002,ff817001f1000000
0.614720,00d0,7500000000000000
0.615024,00d1,00000080
0.615329,00d2,0000ffff10000000
0.615544,00d3,8046c04e00001f
0.615846,0280,000a000000000000
0.616528,0152,f9a4000000000880
0.617465,0140,0001004000000f00
0.617755,0141,5926742700803f00
0.623010,0002,ff817003f3000000
0.626114,0371,ffff0000804d0300
0.626435,0376,fa
0.627357,0140,0002004000000f00
0.627647,0141,5926742700803f00
0.627950,0144,c00006904224a000
0.628259,0361,000131d86a000000
0.628475,0360,0000536230400100
0.628779,0362,317060b74f3ebf04
0.629277,0156,0180000000000005
0.630024,0370,ffff200180060000
0.633013,0002,ff817005f5000000
0.634723,00d0,7500000000000000
0.635026,00d1,00000080
0.635334,00d2,0000ffff10000000
0.635550,00d3,8046c04e000020
0.635859,0280,000b000000000000
0.636519,0152,f1b4000000000880
0.637493,0140,0003004000000f00
0.637784,0141,5926742700803f00
0.643034,0002,ff817007f7000000
0.645241,0372,0040000000000000
0.646024,0371,ffff0000804d0300
0.647466,0140,0004004000000f00
0.647766,0141,5926742700803f00
0.648068,0144,c00006904224a000
0.649480,0156,0180000000000005
0.653005,0002,ff817009f9000000
0.654724,00d0,7500000000000000
0.655027,00d1,00000080
0.655333,00d2,0000ffff10000000
0.655551,00d3,0046c04e000021
0.655856,0280,000c000000000000
0.656544,0152,f9c4000000000880
0.657457,0140,0005004000000f00
0.657685,0141,5926742700803f00
0.659589,0282,98a2004d50012a00
0.662999,0002,ff81700bfb000000
0.666021,0371,ffff0000804d0300
0.667264,0140,0006004000000f00
0.667570,0141,5926742700803f00
0.667871,0144,c00006904224a000
0.669219,0156,0180000000000005
0.669538,03d1,9e0f0000fd000000
0.673010,0002,ff81700dfd000000
0.674721,00d0,7500000000000000
0.675027,00d1,00000080
0.675336,00d2,0000ffff10000000
0.675554,00d3,0046c04e000022
0.675872,0280,000d000000000000
0.676526,0152,f1d4000000000880
0.676817,0376,fa
0.677351,0140,0007004000000f00
0.677657,0141,5926742700803f00
0.677965,0360,0000536230400100
0.678257,0362,317060b74f3ebf04
0.678474,0361,000131d86b000000
0.678775,0370,ffff200180070000
0.683014,0002,ff81700fff000000
0.686013,0371,ffff0000804e0300
0.687630,0140,0008004000000f00
0.687917,0141,5926742700803f00
0.688222,0144,c00006904224a000
0.689221,0156,0180000000000005
0.693009,0002,ff817001f1000000
0.694717,00d0,7500000000000000
0.695024,00d1,00000080
0.695334,00d2,0000ffff10000000
0.695549,00d3,8046c04e000023
0.695849,0280,000e000000000000
0.696608,0152,f1e4000000000880
0.697355,0140,0009004000000f00
0.697716,0141,5926742700803f00
0.703004,0002,ff817003f3000000
0.706013,0371,ffff0000804d0300
0.707331,0140,000a004000000f00
0.707542,0141,5926742700803f00
0.707837,0144,c00006904224a000
0.709162,0156,0180000000000005
0.709454,0282,9db2004d50012a00
0.712972,0002,ff817005f5000000
0.714685,00d0,7500000000000000
0.714974,00d1,00000080
0.715262,00d2,0000ffff10000000
0.715557,00d4,0000000000000000
0.715765,00d3,0046c04e000024
0.716055,0280,000f000000000000
0.716469,0152,f9f4000000000880
0.717366,0140,000b004000000f00
0.717596,0141,5926742700803f00
0.723021,0002,ff817007f7000000
0.726000,0370,ffff200180080000
0.726306,0371,ffff0000804d0300
0.726614,0376,fa
0.727365,0140,000c004000000f00
0.727671,0141,5926742700803f00
0.727959,0144,c00006904224a000
0.728266,0361,000131d86c000000
0.728501,0360,0000536230400100
0.728788,0362,307060b74f3ebf04
0.729287,0156,0180000000000005
0.733008,0002,ff817009f9000000
0.734716,00d0,7500000000000000
0.735018,00d1,00000080
0.735325,00d2,0000ffff10000000
0.735541,00d3,8046c04e000025
0.735845,0280,0000000000000000
0.736530,0152,f904000000000880
0.737345,0140,000d004000000f00
0.737634,0141,5926742700803f00
0.743003,0002,ff81700bfb000000
0.745216,0372,0058000000000000
0.746036,0371,ffff0000804e0300
0.747270,0140,000e004000000f00
0.747492,0141,5926742700803f00
0.747793,0144,c00006904224a000
0.749525,0156,0180000000000005
0.753002,0002,ff81700dfd000000
0.754716,00d0,7500000000000000
0.755018,00d1,00000080
0.755329,00d2,0000ffff10000000
0.755546,00d3,8046c04e000026
0.755850,0280,0001000000000000
0.756544,0152,f114000000000880
0.757346,0140,000f004000000f00
0.757563,0141,5926742700803f00
0.759596,0282,9dc2004d50012a00
0.762962,0002,ff81700fff000000
0.765956,0371,ffff0000804d0300
0.767423,0140,0000004000000f00
0.767711,0141,5926742700803f00
0.767955,0144,c00006904224a000
0.769248,0156,0180000000000005
0.769552,03d1,a00f0000fd000000
0.772997,0002,ff817001f1000000
0.774027,0370,ffff200180090000
0.774715,00d0,7500000000000000
0.775034,00d1,00000080
0.775326,00d2,0000ffff10000000
0.775542,00d3,0046c04e000027
0.775857,0280,0002000000000000
0.776507,0152,f124000000000880
0.776812,0376,fa
0.777350,0140,0001004000000f00
0.777572,0141,5926742700803f00
0.777882,0360,0000536230400100
0.778095,0361,000131d86d000000
0.778400,0362,307060b74f3ebf04
0.782987,0002,ff817003f3000000
0.785984,0371,ffff0000804d0300
0.787318,0140,0002004000000f00
0.787622,0141,5926742700803f00
0.787923,0144,c00006904224a000
0.789255,0156,0180000000000005
0.793010,0002,ff817005f5000000
0.794710,00d0,7500000000000000
0.795013,00d1,00000080
0.795318,00d2,0000ffff10000000
0.795552,00d3,0046c04e000028
0.795835,0280,0003000000000000
0.796485,0152,f934000000000880
0.797271,0140,0003004000000f00
0.797491,0141,5926742700803f00
0.803010,0002,ff817007f7000000
0.805977,0371,ffff0000804d0300
0.807349,0140,0004004000000f00
0.807588,0141,5926742700803f00
0.807876,0144,c00006904224a000
0.809233,0156,0180000000000005
0.809535,0282,a2d2004d50012a00
0.812983,0002,ff817009f9000000
0.814710,00d0,7500000000000000
0.815008,00d1,00000080
0.815311,00d2,0000ffff10000000
0.815522,00d3,8046c04e000029
0.815826,00d4,0000000000000000
0.816043,0280,0004000000000000
0.816547,0152,f144000000000880
0.817276,0140,0005004000000f00
0.817496,0141,5926742700803f00
0.821969,0370,ffff2001800a0000
0.823001,0002,ff81700bfb000000
0.825990,0371,ffff0000804d0300
0.826445,0376,fa
0.827059,0140,0006004000000f00
0.827439,0141,5926742700803f00
0.827666,0144,c00006904224a000
0.827973,0361,000131d86e000000
0.828188,0360,0000536230400100
0.828489,0362,307060b74f3ebf04
0.829279,0156,0180000000000005
0.832994,0002,ff81700dfd000000
0.834712,00d0,7500000000000000
0.835035,00d1,00000080
0.835330,00d2,0000ffff10000000
0.835546,00d3,8046c04e00002a
0.835863,0280,0005000000000000
0.836537,0152,f954000000000880
0.837252,0140,0007004000000f00
0.837485,0141,5926742700803f00
0.843085,0002,ff81700fff000000
0.845204,0372,0068000000000000
0.845968,0371,ffff0000804d0300
0.847310,0140,0008004000000f00
0.847541,0141,5926742700803f00
0.847901,0144,c00006904224a000
0.849589,0156,0180000000000005
0.852988,0002,ff817001f1000000
0.854717,00d0,7500000000000000
0.855004,00d1,00000080
0.855313,00d2,0000ffff10000000
0.855539,00d3,0046c04e00002b
0.855858,0280,0006000000000000
0.856516,0152,f964000000000880
0.857129,0140,0009004000000f00
0.857468,0141,5926742700803f00
0.859689,0282,a2e2004d50012a00
0.862982,0002,ff817003f3000000
0.865970,0371,ffff0000804d0300
0.866994,0140,000a004000000f00
0.867315,0141,5926742700803f00
0.867620,0144,c00006904224a000
0.869293,0156,0180000000000005
0.869668,03d1,9f0f0000fd000000
0.869888,0370,ffff2001800b0000
0.872987,0002,ff817005f5000000
0.874711,00d0,7500000000000000
0.875024,00d1,00000080
0.875331,00d2,0000ffff10000000
0.875549,00d3,8046c04e00002c
0.875851,0280,0007000000000000
0.876495,0152,f174000000000880
0.876798,0376,fa
0.877101,0140,000b004000000f00
0.877469,0141,5926742700803f00
0.877764,0360,0000536230400100
0.877975,0361,000131d86f000000
0.878293,0362,307060b74f3ebf04
0.882977,0002,ff817007f7000000
0.886005,0371,ffff0000804d0300
0.887364,0140,000c004000000f00
0.887652,0141,5926742700803f00
0.888011,0144,c00006904224a000
0.889248,0156,0180000000000005
0.892953,0002,ff817009f9000000
0.894680,00d0,7500000000000000
0.894973,00d1,00000080
0.895279,00d2,0000ffff10000000
0.895486,00d3,0046c04e00002d
0.895782,00d4,0000000000000000
0.895987,0280,0008000000000000
0.896275,0281,0000fcfc50000000
0.896569,0152,f184000000000880
0.897022,0140,000d004000000f00
0.897486,0141,5926742700803f00
0.903116,0002,ff81700bfb000000
0.906056,0371,ffff0000804d0300
0.907044,0140,000e004000000f00
0.907396,0141,5926742700803f00
0.907700,0144,c00006904224a000
0.909399,0156,0180000000000005
0.909706,0282,93f2004d50012a00
0.913073,0002,ff81700dfd000000
0.914817,00d0,7500000000000000
0.915134,00d1,00000080
0.915377,00d2,0000ffff10000000
0.915681,00d3,0046c04e00002e
0.915991,0280,0009000000000000
0.916673,0152,f994000000000880
0.917087,0140,000f004000000f00
0.917409,0141,5926742700803f00
0.918199,0370,ffff2001800c0000
0.923074,0002,ff81700fff000000
0.926090,0371,ffff0000804d0300
0.926485,0376,fa
0.927267,0140,0000004000000f00
0.927596,0141,5926742700803f00
0.927842,0144,c00006904224a000
0.928152,0360,0000536230400100
0.928469,0362,2f7060b74f3ebf04
0.929422,0156,0180000000000005
0.933080,0002,ff817001f1000000
0.934821,00d0,7500000000000000
0.935157,00d1,00000080
0.935471,00d2,0000ffff10000000
0.935917,0280,000a000000000000
0.936251,00d4,0000000000000000
